,sqft_living,sqft_lot,sqft_above,zipcode,waterfront_view,landscape_view,price,season,season_encode
11031,1000,4500,1000,98055,No,No,207100.0,Summer,2
11032,2480,16360,1510,98028,No,No,560000.0,Summer,2
11033,3860,12786,3860,98006,No,No,903000.0,Autumn,0
11034,2140,4800,1690,98112,No,No,998500.0,Winter,3
11035,1820,13600,1120,98032,No,No,268500.0,Summer,2
11036,2220,33000,2220,98072,No,No,494950.0,Autumn,0
11037,2660,11200,2660,98004,No,No,1130000.0,Summer,2
11038,1470,12096,1470,98030,No,No,250000.0,Autumn,0
11039,2350,54450,1250,98027,No,No,449000.0,Spring,1
11040,2980,7700,2530,98112,No,No,1225000.0,Winter,3
11041,1870,7700,1870,98055,No,No,325000.0,Spring,1
11042,2430,8000,1370,98008,No,No,506000.0,Summer,2
11043,2790,6538,2790,98027,No,No,751000.0,Spring,1
11044,1370,22326,1370,98045,No,No,280000.0,Summer,2
11045,4470,60373,4470,98072,No,No,1120000.0,Spring,1
11046,2040,81021,2040,98053,No,No,580000.0,Autumn,0
11047,2340,5300,1700,98008,No,No,665000.0,Spring,1
11048,2520,8515,2520,98019,No,No,450000.0,Spring,1
11049,1710,117176,1710,98055,No,No,389900.0,Autumn,0
11050,1200,5252,1200,98007,No,No,427000.0,Autumn,0
11051,1330,12618,1330,98188,No,No,265000.0,Spring,1
11052,1310,2996,1310,98144,No,No,398000.0,Autumn,0
11053,3020,4500,3020,98178,No,No,354000.0,Autumn,0
11054,2260,6086,2260,98030,No,No,339950.0,Spring,1
11055,790,4000,790,98115,No,No,399000.0,Autumn,0
11056,970,5000,970,98034,No,No,325000.0,Autumn,0
11057,2250,8000,2250,98177,No,No,998800.0,Summer,2
11058,1530,2248,1530,98144,No,No,350000.0,Autumn,0
11059,1780,11436,1780,98004,No,No,1000000.0,Summer,2
11060,2120,5277,2120,98053,No,No,561000.0,Spring,1
11062,1500,6685,1190,98133,No,No,570000.0,Winter,3
11063,2390,4000,1460,98103,No,No,845000.0,Autumn,0
11064,2390,9600,2390,98010,No,No,314500.0,Autumn,0
11065,2920,9370,1620,98006,No,No,650000.0,Summer,2
11066,850,5000,850,98055,No,No,298000.0,Spring,1
11067,930,3200,930,98122,No,No,500000.0,Spring,1
11068,3340,12248,2470,98126,No,Yes,870000.0,Summer,2
11069,710,6732,710,98126,No,No,299000.0,Spring,1
11070,2240,6450,1440,98125,No,No,527000.0,Summer,2
11071,1060,7638,1060,98007,No,No,420000.0,Autumn,0
11072,2360,8764,2360,98022,No,No,290000.0,Winter,3
11073,3520,19200,1950,98136,Yes,No,1662000.0,Autumn,0
11074,1730,9334,1220,98052,No,No,499990.0,Summer,2
11075,1170,4000,720,98106,No,No,315000.0,Autumn,0
11076,3680,26266,3680,98042,No,No,425000.0,Autumn,0
11077,2900,46609,2900,98077,No,No,630000.0,Winter,3
11078,1290,7205,1290,98034,No,No,365000.0,Autumn,0
11079,2010,7000,2010,98199,No,No,774000.0,Autumn,0
11080,1490,12186,1490,98155,No,No,368888.0,Spring,1
11081,1930,7862,1930,98038,No,No,339500.0,Autumn,0
11082,2240,7500,1120,98133,No,No,344950.0,Autumn,0
11083,2320,17688,2320,98166,No,No,450000.0,Autumn,0
11084,2990,6626,2990,98052,No,No,814950.0,Autumn,0
11085,2200,5730,2200,98042,No,No,299900.0,Autumn,0
11086,1500,7828,1500,98058,No,No,315000.0,Winter,3
11087,3860,9000,1930,98155,No,No,880000.0,Winter,3
11088,1430,5200,1030,98042,No,No,195000.0,Winter,3
11089,3750,8279,3750,98074,No,No,910000.0,Winter,3
11090,3100,10189,3100,98019,No,No,540000.0,Summer,2
11091,1870,5874,1870,98042,No,No,306000.0,Spring,1
11092,2040,7600,1580,98023,No,No,272000.0,Autumn,0
11093,3700,8504,2750,98105,No,No,1295000.0,Winter,3
11094,3150,9258,2370,98027,No,Yes,450000.0,Autumn,0
11095,1990,12793,1990,98028,No,No,450000.0,Summer,2
11096,1740,11075,1740,98133,No,No,310000.0,Summer,2
11097,2080,11285,1180,98042,No,No,530000.0,Spring,1
11098,2060,10125,1560,98028,No,No,435000.0,Winter,3
11099,1590,11222,1590,98177,No,No,485000.0,Spring,1
11100,1760,4000,1760,98102,No,No,690000.0,Summer,2
11101,1620,4000,1620,98038,No,No,305000.0,Spring,1
11102,1210,7000,1210,98058,No,No,300000.0,Autumn,0
11103,2040,5050,1490,98092,No,No,289950.0,Winter,3
11104,2270,9600,2270,98011,No,No,575000.0,Autumn,0
11105,6640,53330,6640,98077,No,No,1820000.0,Summer,2
11106,1060,9600,1060,98023,No,No,219000.0,Summer,2
11107,1940,8170,1940,98155,No,No,265000.0,Summer,2
11108,3070,5000,2050,98103,No,No,1105000.0,Summer,2
11109,930,7590,820,98166,No,No,200000.0,Spring,1
11110,2180,8480,1210,98146,No,No,545000.0,Spring,1
11111,2130,8404,2130,98058,No,No,378000.0,Spring,1
11112,800,4800,800,98136,No,No,388000.0,Spring,1
11113,2200,8384,1250,98155,No,No,425000.0,Autumn,0
11114,1130,746,1030,98107,No,No,536000.0,Summer,2
11115,1970,23180,1100,98136,Yes,No,1175000.0,Spring,1
11116,1680,1620,1120,98119,No,No,629950.0,Spring,1
11117,1470,5350,980,98125,No,No,465000.0,Summer,2
11118,2390,40510,2390,98072,No,No,545000.0,Summer,2
11119,2300,11165,2300,98008,No,No,592000.0,Winter,3
11120,2280,43692,1140,98038,No,No,446000.0,Summer,2
11121,1330,816,1330,98117,No,No,375000.0,Summer,2
11122,2640,7096,2640,98053,No,No,632500.0,Summer,2
11123,2430,9747,1780,98155,No,No,459950.0,Summer,2
11124,2470,35073,2470,98092,No,No,485000.0,Summer,2
11125,1440,11330,1440,98168,No,No,255000.0,Winter,3
11126,1320,7200,1320,98031,No,No,251750.0,Summer,2
11127,2810,6300,2810,98074,No,No,725000.0,Spring,1
11128,1370,1194,1370,98107,No,No,460000.0,Autumn,0
11129,2000,6341,1040,98116,No,No,625000.0,Summer,2
11130,1980,6760,1980,98008,No,No,530000.0,Spring,1
11131,2050,8172,2050,98168,No,No,394950.0,Spring,1
11132,2320,9240,1160,98178,No,No,324950.0,Summer,2
11133,1960,1985,1750,98118,No,No,330000.0,Spring,1
11134,1910,8171,1910,98030,No,No,220000.0,Winter,3
11135,2030,11070,2030,98052,No,No,685000.0,Summer,2
11136,2210,7680,1730,98177,No,No,500000.0,Winter,3
11137,2610,9426,1360,98188,No,No,368000.0,Autumn,0
11138,2520,7975,1550,98033,No,No,825000.0,Autumn,0
11139,1840,2774,1060,98122,No,No,660000.0,Summer,2
11140,1570,7416,1570,98031,No,No,253000.0,Autumn,0
11141,2400,19923,1320,98042,No,No,392500.0,Spring,1
11142,1930,5400,1930,98177,No,No,605000.0,Winter,3
11143,1160,10384,1160,98038,No,No,215000.0,Spring,1
11144,2820,15000,2820,98052,No,No,650000.0,Autumn,0
11145,3060,8000,2040,98144,No,No,877500.0,Winter,3
11146,1320,8450,880,98023,No,No,232500.0,Summer,2
11147,1200,3624,1200,98038,No,No,234000.0,Winter,3
11148,1560,104108,1250,98042,No,No,380000.0,Spring,1
11149,3070,64033,2730,98001,No,No,420000.0,Autumn,0
11150,1040,9600,1040,98053,No,No,399950.0,Winter,3
11151,1990,8991,1570,98042,No,No,256750.0,Spring,1
11152,1690,9626,1690,98027,No,No,535000.0,Summer,2
11153,1810,2738,1810,98008,No,No,515000.0,Autumn,0
11154,2520,8442,1640,98004,No,No,770000.0,Winter,3
11155,1570,5113,1090,98001,No,No,256000.0,Winter,3
11156,1680,8910,1680,98117,No,No,489900.0,Summer,2
11157,1250,7200,1250,98032,No,No,165000.0,Summer,2
11158,1280,7742,1280,98031,No,No,220000.0,Spring,1
11159,4620,20793,4620,98023,No,No,575000.0,Summer,2
11160,1580,5725,1580,98072,No,No,375000.0,Autumn,0
11161,1650,7145,1300,98155,No,No,422250.0,Winter,3
11162,1660,9600,1380,98011,No,No,420000.0,Summer,2
11163,2410,7140,2410,98074,No,No,608000.0,Autumn,0
11164,1720,4000,1450,98105,No,No,620000.0,Spring,1
11165,3120,12406,1940,98006,No,No,850000.0,Winter,3
11166,2680,9928,1340,98027,No,No,463000.0,Winter,3
11167,2640,13290,1400,98178,Yes,No,750000.0,Winter,3
11168,3730,13264,3730,98077,No,No,1070000.0,Spring,1
11169,1700,6498,1700,98038,No,No,290000.0,Autumn,0
11170,2280,5959,1250,98116,No,No,525000.0,Summer,2
11171,1220,2980,1220,98034,No,No,319000.0,Winter,3
11172,3500,8504,3500,98155,No,No,592500.0,Winter,3
11173,2010,14298,2010,98070,No,No,350000.0,Spring,1
11174,2130,9775,1430,98027,No,No,454900.0,Winter,3
11175,1800,9018,1800,98022,No,No,272000.0,Spring,1
11176,1070,10125,1070,98033,No,No,357500.0,Summer,2
11177,1020,5000,1020,98118,No,No,285000.0,Summer,2
11178,1600,6861,1600,98003,No,No,280000.0,Spring,1
11179,1380,7800,1080,98125,No,No,477000.0,Autumn,0
11180,3270,168000,3270,98056,No,No,750000.0,Summer,2
11181,2100,3125,1400,98107,No,No,595000.0,Autumn,0
11182,2110,2850,2110,98103,No,No,525000.0,Summer,2
11183,1640,53400,1640,98070,No,No,319000.0,Summer,2
11184,1320,5665,1320,98023,No,No,225000.0,Summer,2
11185,2420,10603,1210,98028,No,No,485000.0,Summer,2
11186,1390,4814,1390,98115,No,No,341000.0,Summer,2
11187,2320,6744,1930,98125,No,No,674000.0,Winter,3
11188,2170,8169,2170,98059,No,No,442250.0,Winter,3
11189,2710,38180,2710,98077,No,No,591000.0,Spring,1
11190,1450,8928,1450,98042,No,No,276000.0,Autumn,0
11191,1370,4400,1370,98034,No,No,394000.0,Summer,2
11192,1810,3192,1070,98019,No,No,355000.0,Autumn,0
11193,1420,14850,1020,98032,No,No,260000.0,Spring,1
11195,2090,9620,1340,98023,No,No,310000.0,Spring,1
11196,1330,6900,1330,98023,No,No,209000.0,Winter,3
11197,1330,7419,1330,98034,No,No,344950.0,Winter,3
11198,1910,7200,1110,98178,No,No,230000.0,Summer,2
11199,2310,7680,1410,98032,No,No,336950.0,Spring,1
11200,2500,7378,1390,98177,No,No,700000.0,Summer,2
11201,1310,7332,1310,98038,No,No,230000.0,Autumn,0
11203,2040,21781,2040,98014,No,No,471000.0,Spring,1
11204,2400,16301,1400,98115,No,No,595000.0,Winter,3
11205,1400,4914,1400,98117,No,No,470000.0,Autumn,0
11206,1700,7800,1700,98052,No,No,600000.0,Winter,3
11207,3160,9525,3160,98040,No,No,1381000.0,Spring,1
11208,1340,13241,1340,98034,No,No,427800.0,Autumn,0
11209,1470,8395,1470,98008,No,No,445000.0,Summer,2
11210,1790,7679,1790,98133,No,No,382000.0,Summer,2
11211,1560,20251,1200,98074,No,No,577000.0,Autumn,0
11212,2620,108464,2620,98038,No,No,427000.0,Spring,1
11213,1580,8206,1100,98198,No,No,255000.0,Winter,3
11214,1090,10000,1090,98014,No,No,240000.0,Summer,2
11215,3240,6551,2500,98115,No,No,1234580.0,Summer,2
11216,2520,7200,1260,98056,No,No,435000.0,Winter,3
11217,2230,13529,2230,98004,No,No,1450000.0,Spring,1
11218,2430,5502,2430,98038,No,No,425000.0,Spring,1
11219,1020,4200,1020,98136,No,No,393000.0,Winter,3
11220,1810,7500,1410,98168,No,No,264950.0,Summer,2
11221,3460,9699,3460,98074,No,No,746500.0,Spring,1
11222,2020,8100,1170,98125,No,No,450000.0,Autumn,0
11223,1410,7466,1410,98058,No,No,229950.0,Summer,2
11224,750,4000,750,98108,No,No,425000.0,Winter,3
11225,5300,26211,4570,98105,Yes,No,2555000.0,Spring,1
11226,4380,66613,4380,98077,No,No,1400000.0,Spring,1
11227,2290,9047,2290,98006,No,No,753000.0,Autumn,0
11228,720,5750,720,98136,No,No,310000.0,Autumn,0
11229,1200,6014,600,98118,No,No,395000.0,Winter,3
11230,2620,28703,2620,98052,No,No,725000.0,Winter,3
11231,2120,7650,2120,98007,No,No,295000.0,Summer,2
11232,1580,8820,1580,98003,No,No,225000.0,Summer,2
11233,4160,35153,3690,98040,No,No,1699000.0,Summer,2
11234,1830,8831,1460,98034,No,No,431000.0,Winter,3
11235,2000,8057,1360,98042,No,No,358500.0,Spring,1
11236,980,3600,980,98119,No,No,595000.0,Spring,1
11237,3040,20682,3040,98019,No,No,468000.0,Spring,1
11238,1740,8100,1020,98058,No,No,260000.0,Winter,3
11239,1450,7300,1450,98133,No,No,375000.0,Autumn,0
11240,1560,4200,1560,98038,No,No,295000.0,Spring,1
11241,2050,8909,1690,98198,No,No,403900.0,Summer,2
11242,1760,12823,1460,98002,No,No,269950.0,Summer,2
11243,1740,1975,1310,98122,No,No,640000.0,Winter,3
11244,910,8789,910,98148,No,No,221000.0,Summer,2
11245,1700,7532,1700,98030,No,No,255000.0,Summer,2
11246,2620,4469,2620,98042,No,No,300000.0,Summer,2
11247,1500,7410,1500,98058,No,No,270000.0,Spring,1
11248,1630,5750,1160,98116,No,No,575000.0,Spring,1
11249,1370,9800,1370,98001,No,No,246900.0,Winter,3
11250,1390,1132,1130,98102,No,No,635000.0,Spring,1
11251,1540,67756,1540,98077,No,No,450000.0,Spring,1
11252,1190,7500,1190,98042,No,No,215000.0,Autumn,0
11253,4500,21870,4500,98092,No,No,785000.0,Summer,2
11254,2370,8154,1380,98125,No,No,522500.0,Winter,3
11255,1360,1934,1360,98092,No,No,150000.0,Summer,2
11256,870,18537,870,98001,No,No,199950.0,Winter,3
11257,4850,12445,3850,98034,Yes,No,3000000.0,Summer,2
11258,3110,44967,3020,98058,No,No,379900.0,Summer,2
11259,3700,7051,3700,98029,No,No,950000.0,Autumn,0
11260,3500,5150,2430,98117,No,No,865000.0,Winter,3
11261,1670,9600,1670,98040,No,No,785000.0,Summer,2
11262,1640,8400,1180,98032,No,No,245700.0,Summer,2
11263,3400,12825,3400,98118,No,Yes,951000.0,Spring,1
11264,2060,3500,1030,98118,No,No,499950.0,Spring,1
11265,1330,36537,1330,98092,No,No,257000.0,Winter,3
11266,2330,3600,1580,98122,No,No,549000.0,Autumn,0
11267,3040,21052,3040,98004,No,No,1600000.0,Winter,3
11268,3700,7920,2900,98115,No,No,1400000.0,Winter,3
11269,1990,3000,1430,98144,No,No,619000.0,Summer,2
11270,2020,5917,1220,98108,No,No,311000.0,Autumn,0
11271,2980,7781,1580,98125,No,No,600000.0,Summer,2
11272,3990,5267,3990,98006,No,No,1080000.0,Summer,2
11273,790,6600,790,98122,No,No,436000.0,Summer,2
11274,1060,8000,1060,98168,No,No,205000.0,Summer,2
11275,2260,54014,1450,98072,No,No,514000.0,Autumn,0
11276,1900,2983,1900,98053,No,No,530000.0,Autumn,0
11277,3361,6983,3361,98092,No,No,511000.0,Summer,2
11278,3550,19865,3550,98039,No,No,2100000.0,Spring,1
11279,2740,5460,2740,98031,No,No,370000.0,Spring,1
11280,2040,6000,1020,98136,No,No,500000.0,Winter,3
11281,4070,129808,4070,98038,No,No,710000.0,Autumn,0
11282,720,5196,720,98103,No,No,270000.0,Autumn,0
11283,2000,8400,2000,98133,No,No,415000.0,Summer,2
11284,4400,15580,3390,98004,No,No,1800000.0,Summer,2
11285,1300,8976,1300,98003,No,No,236000.0,Winter,3
11286,1420,2229,1420,98059,No,No,278000.0,Winter,3
11288,1540,5338,770,98115,No,No,539000.0,Spring,1
11289,2360,2750,1780,98125,No,Yes,498000.0,Autumn,0
11290,3720,29043,3720,98033,No,No,857000.0,Spring,1
11291,1690,13500,1690,98040,No,No,780000.0,Winter,3
11292,2300,5000,1150,98199,No,No,650000.0,Autumn,0
11293,1650,7088,1650,98027,No,No,559500.0,Spring,1
11294,990,6448,990,98178,No,No,219950.0,Summer,2
11295,2130,8410,2130,98006,No,No,671500.0,Summer,2
11296,3320,52707,3320,98074,No,No,813000.0,Autumn,0
11297,1960,8875,1290,98003,No,No,182000.0,Summer,2
11298,770,2500,770,98072,No,No,203700.0,Summer,2
11299,2010,3600,2010,98119,No,No,740000.0,Spring,1
11300,800,17965,800,98058,No,No,230000.0,Spring,1
11301,910,11117,910,98003,No,No,128000.0,Autumn,0
11302,1200,6628,1200,98155,No,No,345000.0,Summer,2
11303,3570,6246,3570,98075,No,No,663000.0,Spring,1
11304,1820,8085,1820,98055,No,No,329950.0,Summer,2
11305,2930,7005,2670,98117,No,No,1047500.0,Summer,2
11306,1480,4050,870,98115,No,No,402300.0,Autumn,0
11307,3305,16164,2245,98133,No,No,492000.0,Spring,1
11308,2230,5000,1650,98059,No,No,448000.0,Spring,1
11309,1560,7800,1560,98188,No,No,273000.0,Winter,3
11310,1030,7200,880,98126,No,No,335000.0,Autumn,0
11311,2380,3600,1690,98112,No,No,695000.0,Autumn,0
11312,1010,7903,1010,98155,No,No,279000.0,Spring,1
11313,2060,2700,1030,98115,No,No,485000.0,Winter,3
11314,2370,10580,2370,98055,No,No,383000.0,Summer,2
11315,2242,37451,2242,98028,No,No,490000.0,Winter,3
11316,1078,1263,1078,98028,No,No,240000.0,Autumn,0
11317,890,7250,890,98125,No,No,285000.0,Winter,3
11318,2700,24539,2120,98019,No,No,524950.0,Winter,3
11319,2450,27081,2450,98052,No,No,729000.0,Spring,1
11320,1420,8250,1420,98007,No,No,460000.0,Autumn,0
11321,1280,2114,1280,98122,No,No,687500.0,Autumn,0
11322,2910,15118,1780,98006,No,No,1168000.0,Summer,2
11323,2430,10050,2430,98006,No,No,825000.0,Autumn,0
11324,1860,6359,1860,98038,No,No,314950.0,Summer,2
11325,1800,12669,1800,98033,No,No,470000.0,Summer,2
11326,1960,8815,1020,98006,No,No,500000.0,Summer,2
11327,1550,7260,1550,98166,No,No,313000.0,Autumn,0
11328,840,3840,840,98117,No,No,445000.0,Summer,2
11329,2080,8750,1330,98032,No,No,300000.0,Summer,2
11330,2210,5077,1480,98126,No,No,619500.0,Autumn,0
11331,1210,5240,610,98106,No,No,305000.0,Summer,2
11332,1350,941,1350,98119,No,No,874000.0,Spring,1
11333,1860,5146,1860,98029,No,No,477500.0,Spring,1
11334,1940,4500,1090,98107,No,No,700000.0,Autumn,0
11335,3400,5222,3400,98038,No,No,515000.0,Spring,1
11336,2240,9385,2240,98133,No,No,590000.0,Autumn,0
11337,1170,8239,1170,98042,No,No,205000.0,Summer,2
11338,3130,9302,2190,98023,No,No,310000.0,Autumn,0
11339,1510,7280,1510,98074,No,No,442500.0,Summer,2
11340,3740,41458,3740,98072,No,No,1078500.0,Autumn,0
11341,2690,46609,2690,98038,No,No,530000.0,Summer,2
11342,1760,6204,1180,98178,No,No,343500.0,Summer,2
11343,2180,4066,1270,98118,No,No,334900.0,Spring,1
11344,1560,9000,1560,98052,No,No,544300.0,Autumn,0
11345,1780,4050,1780,98155,No,No,370000.0,Spring,1
11346,1260,6908,1260,98038,No,No,245000.0,Spring,1
11347,1570,3250,1570,98136,No,No,535000.0,Winter,3
11348,740,6550,740,98168,No,No,202000.0,Spring,1
11349,2020,4960,1710,98117,No,No,490000.0,Autumn,0
11350,1500,3075,1420,98103,No,No,651500.0,Winter,3
11351,1670,8056,1170,98168,No,No,270000.0,Winter,3
11352,3620,8072,2920,98006,No,No,1164000.0,Spring,1
11353,1010,1309,860,98118,No,No,289000.0,Summer,2
11354,1460,13503,1460,98010,No,No,240000.0,Spring,1
11355,1790,6117,1350,98199,No,No,790000.0,Spring,1
11356,1760,9621,1760,98019,No,No,350000.0,Winter,3
11357,1790,1682,1480,98108,No,No,246950.0,Autumn,0
11358,1050,6000,1050,98116,No,No,400000.0,Winter,3
11359,2590,6394,2590,98028,No,No,533000.0,Winter,3
11360,1040,8645,1040,98042,No,No,198400.0,Autumn,0
11361,4060,8547,2790,98038,No,No,495000.0,Autumn,0
11363,3190,14565,3190,98077,No,No,870000.0,Summer,2
11364,2180,9726,2180,98040,No,No,875000.0,Winter,3
11365,2120,5840,2120,98055,No,No,317000.0,Autumn,0
11366,2110,6838,2110,98031,No,No,325000.0,Summer,2
11367,1210,5000,1210,98117,No,No,615000.0,Autumn,0
11368,2410,7846,2410,98003,No,No,334950.0,Summer,2
11369,1980,7807,1980,98033,No,No,775000.0,Summer,2
11370,2370,9135,1600,98006,No,No,600000.0,Summer,2
11371,1720,2218,1270,98103,No,No,565000.0,Summer,2
11372,750,5026,750,98126,No,No,292500.0,Autumn,0
11373,2510,10418,1810,98115,No,No,825000.0,Spring,1
11374,2577,156816,2577,98092,No,No,495000.0,Spring,1
11375,1540,4773,1540,98126,No,No,525000.0,Spring,1
11376,720,2500,720,98103,No,No,438600.0,Spring,1
11377,1810,8158,1450,98074,No,No,507000.0,Summer,2
11378,1380,8400,1380,98003,No,No,275900.0,Spring,1
11379,2570,6251,2570,98004,No,No,1170000.0,Summer,2
11380,1690,6000,1690,98178,No,No,275000.0,Winter,3
11381,1420,3060,860,98103,No,No,355000.0,Autumn,0
11382,2130,9579,1250,98001,No,No,233000.0,Winter,3
11383,3000,5000,2110,98144,No,No,666000.0,Autumn,0
11384,2150,9000,1360,98059,No,No,317500.0,Summer,2
11385,2280,10319,1270,98198,No,No,420000.0,Summer,2
11386,1560,8800,1560,98168,No,No,290000.0,Spring,1
11387,1880,10758,940,98059,No,No,320000.0,Summer,2
11388,2320,5284,2320,98075,No,No,650000.0,Spring,1
11389,1010,7171,1010,98034,No,No,325000.0,Summer,2
11390,1120,5000,1120,98146,No,No,165000.0,Summer,2
11391,1560,16194,1560,98005,No,No,500000.0,Summer,2
11392,1860,12197,1860,98034,No,No,443000.0,Summer,2
11393,1150,8686,1150,98055,No,No,213400.0,Summer,2
11394,1920,9380,1920,98008,No,No,480000.0,Autumn,0
11395,2490,7233,1460,98023,No,No,275000.0,Winter,3
11396,1460,3044,1460,98108,No,No,299880.0,Summer,2
11397,1820,1501,1430,98144,No,No,499950.0,Spring,1
11398,4290,17100,2480,98040,No,No,1705000.0,Winter,3
11399,2230,9460,1480,98027,No,No,550000.0,Summer,2
11400,2070,7476,2070,98092,No,No,300000.0,Summer,2
11401,2480,4000,1240,98122,No,No,920000.0,Autumn,0
11402,4110,15929,2720,98115,Yes,No,2300000.0,Summer,2
11403,2290,3060,1550,98115,No,No,620000.0,Summer,2
11404,1220,20400,1220,98022,No,No,253500.0,Summer,2
11405,2620,13777,1720,98144,No,No,978000.0,Spring,1
11406,3190,9856,3190,98058,No,No,387500.0,Winter,3
11407,850,6906,850,98155,No,No,325000.0,Summer,2
11408,1740,1308,1740,98116,No,No,568000.0,Spring,1
11409,2140,7754,2140,98133,No,No,525000.0,Autumn,0
11410,2070,12708,2070,98056,No,No,560000.0,Summer,2
11411,1680,4075,1680,98053,No,No,394000.0,Autumn,0
11412,1000,4956,1000,98107,No,No,484950.0,Autumn,0
11413,3340,12690,2550,98105,No,No,1295000.0,Autumn,0
11414,1260,2767,1260,98059,No,No,315000.0,Summer,2
11415,2430,32496,2430,98077,No,No,590000.0,Spring,1
11416,560,5700,560,98146,No,No,106000.0,Autumn,0
11417,3380,9528,3380,98059,No,No,751000.0,Autumn,0
11418,1100,3500,1100,98115,No,No,474000.0,Autumn,0
11419,1700,3171,850,98002,No,No,189000.0,Spring,1
11420,1600,3172,1600,98053,No,No,440500.0,Autumn,0
11421,2605,2216,2090,98033,No,No,1017000.0,Spring,1
11422,1850,4667,1850,98053,No,No,589000.0,Spring,1
11423,1830,7651,1830,98092,No,No,273000.0,Summer,2
11424,3050,18892,1650,98198,Yes,No,950000.0,Summer,2
11425,1240,1055,1200,98008,No,No,277700.0,Autumn,0
11426,2100,8163,2100,98001,No,No,299900.0,Autumn,0
11427,1250,15603,1250,98056,No,No,235000.0,Summer,2
11428,1230,4800,1230,98133,No,No,464000.0,Spring,1
11429,1690,9826,1690,98023,No,No,281000.0,Spring,1
11430,1520,8870,1520,98155,No,No,320000.0,Autumn,0
11431,1890,6302,1890,98030,No,No,282000.0,Summer,2
11432,1990,8900,1990,98006,No,No,745000.0,Winter,3
11434,1480,3900,1480,98023,No,No,250000.0,Autumn,0
11435,2120,2374,1770,98052,No,No,470000.0,Autumn,0
11436,1480,1077,1300,98109,No,No,216650.0,Autumn,0
11437,1250,8412,1250,98052,No,No,440000.0,Spring,1
11438,2010,7972,2010,98029,No,No,590000.0,Summer,2
11439,3150,35283,1800,98005,No,No,935000.0,Autumn,0
11440,3010,5717,3010,98007,No,No,848000.0,Autumn,0
11441,3920,5823,3000,98029,No,No,827500.0,Spring,1
11442,2880,3192,2180,98103,No,No,1125000.0,Spring,1
11443,2550,5663,1720,98056,No,No,630000.0,Spring,1
11444,1120,9022,1120,98034,No,No,340000.0,Spring,1
11445,3140,10918,1900,98034,No,No,570000.0,Autumn,0
11446,4130,5575,2860,98075,Yes,No,2750000.0,Winter,3
11447,2990,9614,1740,98003,No,No,514500.0,Winter,3
11448,1120,12625,1120,98136,No,No,360000.0,Spring,1
11449,1570,8775,1570,98166,No,No,228900.0,Winter,3
11450,2210,4000,2210,98053,No,No,660000.0,Summer,2
11451,2390,5800,2390,98075,No,No,647000.0,Spring,1
11452,1520,8625,1520,98011,No,No,366000.0,Summer,2
11453,1830,7986,1060,98106,No,No,354000.0,Summer,2
