,bedrooms,bathrooms,sqft_living,floors,yr_built,zipcode,waterfront_view,landscape_view,condition_evaluation,grade_evaluation,renovated,price/sqft
9192,2,2,1250,2,2005,98106,No,No,Regular,Regular,No,213.68
9193,4,3,3470,2,2005,98033,No,No,Regular,Good,No,432.28
9194,3,2,1500,2,1992,98042,No,No,God,Regular,No,160.0
9195,3,2,2530,2,1915,98136,No,No,Regular,Good,Yes,385.38
9196,5,1,2150,1,1970,98031,No,No,God,Regular,No,130.21
9197,3,1,1260,1,1979,98034,No,No,God,Regular,No,321.43
9198,3,2,2740,2,1973,98032,No,No,Regular,Good,No,145.99
9199,3,1,960,1,1954,98056,No,No,God,Regular,No,234.38
9200,3,1,1520,1,1967,98032,No,No,God,Regular,No,164.47
9201,3,2,1570,1,1991,98022,No,No,God,Regular,No,173.85
9202,5,1,3240,2,2007,98065,No,No,Regular,Good,No,192.9
9203,3,1,1280,1,1910,98102,No,No,God,Regular,No,523.44
9204,3,2,2130,3,1990,98109,No,No,Really Good,Good,No,500.0
9205,3,1,1970,1,1963,98177,No,No,Really Good,Regular,No,274.11
9206,3,2,2990,2,2003,98059,No,No,Regular,Good,No,175.59
9207,2,1,1160,1,1947,98133,No,No,Regular,Regular,No,366.38
9208,3,1,1890,1,1965,98118,No,No,Regular,Regular,No,246.3
9209,3,2,2170,2,2006,98065,No,No,Regular,Regular,No,204.38
9210,4,2,1570,1,1972,98022,No,No,God,Regular,No,222.93
9211,3,2,3260,2,1984,98077,No,No,God,Good,No,260.74
9212,3,2,1250,3,2008,98133,No,No,Regular,Regular,No,164.0
9213,4,2,1940,1,1977,98042,No,No,God,Regular,No,162.37
9214,3,2,2150,2,1992,98059,No,No,Regular,Regular,No,218.6
9215,4,2,3310,1,1973,98006,No,No,God,Good,No,332.33
9216,3,1,3400,1,1979,98053,No,No,Regular,Regular,No,100.0
9217,4,2,2660,1,1960,98003,No,No,God,Regular,No,116.54
9218,3,1,950,1,1950,98155,No,No,Regular,Regular,No,321.05
9219,3,1,1480,1,1959,98056,No,No,God,Regular,No,207.53
9220,4,2,2840,1,1977,98005,No,No,God,Good,No,256.7
9221,5,2,3240,1,1958,98008,No,Yes,Regular,Regular,No,231.48
9222,4,2,1961,2,2006,98042,No,No,Regular,Regular,No,147.37
9223,3,1,1100,1,1950,98115,No,No,Regular,Regular,No,436.36
9224,3,1,1500,1,1974,98033,No,No,Regular,Regular,No,352.67
9225,3,1,1480,2,1944,98199,No,No,God,Regular,No,395.27
9226,4,2,2510,1,1976,98052,No,No,Really Good,Regular,No,280.48
9227,4,2,1490,1,1926,98115,No,No,Really Good,Regular,No,407.38
9228,3,2,2190,2,1978,98052,No,No,Regular,Regular,No,264.84
9229,5,2,2530,2,1976,98006,No,No,God,Regular,No,345.85
9230,4,2,2440,1,1976,98006,No,No,God,Regular,No,250.0
9231,3,0,1040,1,1941,98028,No,No,Regular,Regular,No,221.15
9232,4,2,2450,2,1976,98077,No,No,Regular,Regular,No,208.16
9233,4,2,2210,1,1977,98199,No,No,Regular,Regular,No,331.67
9235,3,2,1050,1,1953,98001,No,No,God,Regular,No,238.1
9236,4,2,2730,2,1977,98075,No,No,Regular,Regular,No,183.15
9237,2,1,1620,1,1948,98136,No,No,Regular,Regular,No,432.1
9238,4,2,2410,2,2001,98058,No,No,Regular,Regular,No,157.26
9239,4,2,3420,2,2002,98010,No,No,Regular,Good,No,190.06
9240,2,1,920,1,1948,98103,No,No,Regular,Regular,No,447.97
9241,4,2,2330,1,1962,98034,No,No,Regular,Regular,No,206.01
9242,3,1,1940,1,1957,98040,No,No,Regular,Regular,No,335.05
9243,2,2,1900,2,2005,98053,No,No,Regular,Regular,No,265.79
9244,4,2,3510,1,1957,98005,No,No,God,Good,No,265.27
9245,4,1,1860,1,1964,98008,No,No,God,Regular,No,306.45
9246,3,1,1380,1,1919,98144,No,No,God,Regular,No,344.2
9247,6,1,2210,1,1959,98188,No,No,Regular,Regular,No,108.6
9248,4,2,2640,1,1979,98038,No,No,God,Regular,No,175.0
9249,3,2,4530,2,1912,98166,No,No,Really Good,Regular,No,246.14
9250,3,1,1500,1,1970,98168,No,No,Bad,Regular,No,162.0
9251,4,2,2010,1,1957,98005,No,No,God,Regular,No,328.36
9252,2,1,2080,1,1939,98125,Yes,No,God,Regular,Yes,572.12
9253,4,4,5584,2,1998,98014,No,No,Regular,Good,No,300.86
9254,6,7,9890,2,2001,98039,No,No,Regular,Good,No,696.16
9255,3,2,2080,2,2004,98065,No,No,Regular,Regular,No,176.92
9256,5,4,3970,2,2004,98027,No,No,Regular,Good,No,204.41
9257,2,1,770,1,1948,98155,No,No,Really Good,Regular,No,357.14
9258,4,2,2500,2,2001,98033,No,No,Regular,Good,No,260.0
9259,3,2,2410,1,1995,98070,No,No,Regular,Regular,No,201.24
9260,3,2,1340,1,1976,98052,No,No,God,Regular,No,317.16
9261,3,2,2640,1,1978,98005,No,No,Regular,Regular,No,200.76
9262,4,1,2740,1,1954,98118,No,No,Regular,Regular,No,239.78
9263,4,2,1580,1,2002,98019,No,No,Regular,Regular,No,199.37
9264,4,1,2180,1,1954,98042,No,No,God,Regular,Yes,125.23
9265,3,2,1960,1,1975,98006,No,No,Really Good,Regular,No,280.61
9266,2,2,1560,2,2006,98126,No,No,Regular,Regular,No,222.44
9267,5,2,2440,1,1972,98034,No,No,God,Regular,No,215.16
9268,3,1,990,2,2007,98112,No,No,Regular,Regular,No,494.95
9269,3,2,2210,2,1978,98133,No,No,Regular,Regular,No,226.24
9270,3,2,3080,2,2008,98059,No,No,Regular,Good,No,189.94
9271,4,2,2900,1,1981,98034,No,No,Regular,Good,No,319.48
9272,1,1,1020,1,1927,98109,No,No,Regular,Regular,No,455.88
9273,4,2,1900,1,1975,98022,No,No,Regular,Regular,No,105.26
9274,6,4,5770,2,1998,98006,No,No,Regular,Good,No,291.16
9276,2,1,990,1,1949,98070,No,No,Bad,Regular,No,332.32
9278,3,4,2080,3,1997,98103,No,No,Regular,Regular,No,375.0
9280,2,1,1480,1,1949,98117,No,No,Regular,Regular,No,525.74
9281,3,1,1090,1,1952,98133,No,No,God,Regular,No,372.48
9282,4,2,2800,1,1963,98115,No,No,Regular,Regular,No,237.5
9283,2,1,1000,1,1947,98133,No,No,God,Regular,No,305.0
9284,3,2,1640,2,1991,98038,No,No,Regular,Regular,No,161.59
9285,4,1,1620,1,1923,98105,No,No,Regular,Regular,No,299.38
9286,3,2,2460,1,1977,98027,No,No,God,Good,No,243.9
9287,2,1,1860,1,1940,98136,No,No,Regular,Regular,No,274.19
9288,2,1,1080,1,1972,98198,No,No,God,Regular,No,180.56
9289,3,1,1980,1,1965,98103,No,No,Regular,Regular,No,218.43
9290,3,1,1510,1,1967,98008,No,No,God,Regular,No,324.5
9291,3,2,1690,2,1992,98038,No,No,God,Regular,No,159.76
9292,2,1,1010,2,1984,98119,No,No,Regular,Regular,No,366.34
9293,3,2,2090,2,1991,98031,No,No,Regular,Regular,No,156.7
9294,2,1,1060,1,1908,98103,No,No,Regular,Regular,No,779.25
9295,3,1,1750,2,1934,98010,No,No,Regular,Regular,Yes,291.43
9296,2,1,890,1,1941,98103,No,No,Regular,Regular,No,660.39
9297,5,2,3020,1,1965,98005,No,No,Regular,Regular,No,148.75
9298,3,2,2030,1,1999,98070,No,No,Regular,Good,No,278.33
9299,4,2,3170,2,2000,98038,No,No,Regular,Good,No,208.2
9300,5,2,2470,1,1977,98058,No,No,Really Good,Regular,No,161.94
9301,4,2,2060,1,1949,98117,No,No,Regular,Regular,Yes,297.33
9302,4,1,2120,1,1917,98136,No,No,Really Good,Regular,No,264.15
9303,3,2,2180,1,1939,98112,No,No,Really Good,Regular,No,333.49
9304,4,3,2300,2,1976,98002,No,No,God,Regular,No,97.39
9305,4,2,4200,2,1990,98077,No,No,Regular,Good,No,257.14
9306,3,2,1480,1,1977,98034,No,No,Regular,Regular,No,296.62
9307,3,1,2240,1,1980,98092,No,No,Bad,Regular,No,149.55
9308,4,1,2740,1,1937,98199,No,No,God,Regular,No,284.31
9309,5,1,1830,1,1948,98045,No,No,Regular,Regular,No,246.99
9310,4,3,2000,1,1947,98115,No,No,God,Regular,No,387.5
9311,3,1,1380,1,1967,98003,No,No,Regular,Regular,No,170.29
9312,3,1,1620,2,1953,98001,No,No,God,Regular,Yes,228.4
9313,4,3,3180,2,1976,98074,No,No,God,Good,No,248.43
9314,2,1,1140,1,1947,98004,No,No,God,Regular,No,792.11
9315,3,1,970,1,1967,98023,No,No,God,Regular,No,216.44
9316,3,2,1780,2,1988,98038,No,No,Regular,Regular,No,173.6
9317,3,1,2240,1,1948,98125,No,No,Regular,Regular,No,196.43
9318,4,2,2810,2,1959,98001,No,No,Regular,Regular,No,203.38
9319,2,1,920,1,1906,98105,No,No,God,Regular,No,558.7
9320,3,1,1830,1,1947,98178,No,Yes,Regular,Regular,No,176.5
9321,2,1,1560,1,2002,98030,No,No,Regular,Regular,No,185.9
9322,4,4,5540,2,2006,98004,No,Yes,Regular,Good,No,464.8
9323,3,2,2310,1,1979,98004,No,No,Regular,Good,Yes,589.83
9324,4,1,1470,1,1946,98117,No,No,Regular,Regular,No,374.83
9325,4,2,3430,1,1979,98005,No,No,Really Good,Good,No,279.88
9326,5,2,2900,2,1989,98006,No,No,Regular,Good,No,248.28
9327,3,1,1850,1,1979,98023,No,No,Regular,Regular,No,117.84
9328,4,2,2190,2,1997,98042,No,No,Regular,Regular,No,152.95
9329,4,2,2510,2,1979,98074,No,No,God,Good,No,241.04
9330,4,3,3200,2,2006,98199,No,No,Regular,Good,No,257.81
9331,4,1,1670,1,1974,98023,No,No,God,Regular,No,160.78
9332,3,1,1010,1,1969,98042,No,No,Really Good,Regular,No,227.72
9333,4,4,5050,2,2000,98027,No,No,Regular,Good,No,264.36
9334,2,1,1430,1,1955,98188,No,No,Regular,Regular,No,171.68
9335,3,2,1880,1,1982,98125,No,No,Regular,Regular,No,234.04
9336,4,2,2180,2,1993,98029,No,No,God,Regular,No,262.16
9337,3,2,1830,2,1997,98001,No,No,Regular,Regular,No,99.73
9338,2,1,970,1,1951,98118,No,No,Regular,Regular,No,223.71
9339,2,1,1170,1,1941,98126,No,No,Really Good,Regular,No,286.32
9340,2,1,1010,1,1924,98115,No,No,Really Good,Regular,No,496.04
9341,3,2,2140,1,1979,98056,No,No,Regular,Regular,No,158.86
9342,3,1,2230,1,1968,98198,No,No,Regular,Regular,No,152.47
9343,2,1,1140,1,1966,98033,No,No,Regular,Regular,No,510.96
9344,2,1,860,1,1948,98155,No,No,Regular,Regular,No,347.44
9345,6,1,2540,1,1977,98058,No,No,Regular,Regular,No,125.0
9346,4,2,2420,1,1926,98126,No,No,Really Good,Regular,No,247.11
9347,2,2,1640,2,1980,98133,No,No,Regular,Regular,No,228.66
9348,4,2,2550,2,1996,98106,No,No,God,Good,No,182.35
9349,3,2,2507,2,2006,98001,No,No,Regular,Regular,No,220.13
9350,3,2,1920,2,1993,98003,No,No,Regular,Regular,No,153.65
9351,4,1,2210,1,1977,98003,No,No,Regular,Regular,No,119.23
9352,4,4,3530,2,1958,98199,No,No,Really Good,Regular,No,310.2
9353,2,1,1100,1,1920,98106,No,No,Really Good,Regular,No,272.73
9354,4,1,3390,1,1924,98144,No,No,Regular,Regular,Yes,230.09
9355,3,1,1590,1,1956,98106,No,No,Regular,Regular,No,204.4
9356,2,1,820,1,1949,98126,No,No,Regular,Regular,Yes,451.22
9357,4,2,2370,1,1974,98052,No,No,Really Good,Regular,No,301.69
9358,4,2,1600,1,1938,98166,No,No,Really Good,Regular,No,222.5
9359,4,1,1740,1,1976,98058,No,No,Regular,Regular,No,189.63
9360,3,2,1470,2,1984,98117,No,No,Regular,Regular,No,333.33
9361,3,3,1410,3,2005,98103,No,No,Regular,Regular,No,304.26
9362,4,2,1620,2,1983,98074,No,No,God,Regular,No,314.81
9363,3,2,2360,2,2003,98053,No,No,Regular,Regular,No,233.05
9364,3,1,1830,1,1956,98125,No,No,God,Regular,No,255.46
9365,5,2,2130,1,1926,98116,No,No,Really Good,Regular,No,288.73
9366,2,1,990,1,1953,98011,No,No,God,Regular,No,328.28
9367,2,1,1010,2,1907,98055,No,No,Regular,Regular,Yes,217.77
9368,3,1,1720,1,1946,98040,No,No,God,Regular,No,552.33
9369,3,1,1630,1,1912,98109,No,No,God,Regular,No,567.48
9370,4,1,1310,1,1953,98148,No,No,Regular,Regular,No,191.76
9371,3,1,1610,1,1968,98042,No,No,God,Regular,No,133.54
9372,3,2,1850,1,1970,98023,No,No,God,Regular,No,132.43
9373,3,1,1270,1,1922,98108,No,No,Regular,Regular,No,203.94
9374,4,1,1420,1,1925,98108,No,No,Regular,Regular,No,246.44
9375,5,4,5220,2,2001,98072,No,No,Regular,Good,No,299.81
9376,2,1,1410,1,1939,98117,No,No,Regular,Regular,No,425.53
9377,2,1,1170,3,2001,98107,No,No,Regular,Regular,No,346.15
9378,3,2,1860,2,1993,98033,No,No,Regular,Regular,No,336.02
9379,4,1,1620,1,1943,98024,No,No,Regular,Regular,No,265.43
9380,3,3,1280,3,2004,98103,No,No,Regular,Regular,No,416.41
9381,4,2,2750,2,1999,98007,No,No,Regular,Good,No,381.82
9382,3,1,1420,1,1931,98178,No,No,Regular,Regular,Yes,161.97
9383,4,1,2000,1,1975,98042,No,No,Really Good,Regular,No,137.5
9384,2,1,1100,1,1926,98144,No,No,God,Regular,No,366.36
9385,3,3,1720,1,1966,98027,No,No,Really Good,Regular,No,319.99
9386,3,1,1240,1,1958,98007,No,No,Regular,Regular,No,335.08
9387,3,1,2170,1,1925,98103,No,No,God,Regular,No,420.74
9388,2,1,1800,1,1942,98108,No,No,Regular,Regular,No,186.11
9389,3,1,1160,1,1959,98032,No,No,God,Regular,No,173.71
9390,3,2,3030,2,1997,98053,No,No,Regular,Good,No,270.63
9391,3,1,890,1,1951,98125,No,No,Regular,Regular,No,416.85
9393,4,2,2150,1,1976,98031,No,No,Really Good,Regular,No,160.42
9394,3,2,2060,2,1924,98115,No,No,Regular,Regular,Yes,407.77
9395,3,1,1380,1,1967,98003,No,No,God,Regular,No,206.52
9396,4,2,1800,1,1979,98177,No,No,Regular,Regular,No,263.89
9397,2,1,1460,1,1924,98166,No,No,Regular,Regular,No,287.67
9398,3,2,2210,1,1909,98103,No,No,Regular,Regular,No,309.95
9399,4,3,3590,2,2005,98077,No,No,Regular,Good,No,244.85
9400,3,1,1140,1,1942,98146,No,No,Regular,Regular,No,172.98
9401,3,1,1240,1,1909,98107,No,No,Really Good,Regular,No,427.38
9402,4,2,4340,2,1992,98053,No,No,Regular,Good,No,251.15
9403,3,1,1570,2,1915,98109,No,No,Regular,Regular,No,504.46
9404,3,2,1680,2,1994,98010,No,No,God,Regular,No,155.95
9405,3,1,1560,1,1927,98106,No,No,Really Good,Regular,No,226.86
9406,1,1,1200,1,1983,98019,No,No,Regular,Regular,No,316.67
9407,3,2,1690,2,2002,98038,No,No,Regular,Regular,No,180.47
9408,4,2,2310,1,1994,98108,No,No,Regular,Regular,No,190.48
9409,4,3,2650,2,2001,98103,No,No,Regular,Good,No,380.38
9410,5,3,3610,2,2003,98038,No,No,Regular,Regular,No,152.33
9411,4,3,2620,2,1992,98058,No,No,Regular,Regular,No,258.97
9412,3,2,1760,1,1986,98188,No,No,Regular,Regular,No,153.41
9413,3,1,940,1,1949,98133,No,No,God,Regular,No,457.45
9414,5,4,4830,2,1914,98144,No,No,God,Good,No,398.55
9415,4,2,3350,2,2014,98053,No,No,Regular,Good,No,235.97
9416,3,2,1570,2,1991,98034,No,No,Regular,Regular,No,285.0
9417,3,2,2240,1,1954,98112,No,No,Regular,Regular,No,167.41
9418,4,2,1950,1,1963,98008,No,No,God,Regular,No,289.74
9419,2,1,1010,1,1918,98144,No,No,God,Regular,No,396.04
9420,3,1,1630,1,1976,98023,No,No,God,Regular,No,150.92
9421,3,1,1420,1,1967,98155,No,No,Regular,Regular,No,232.34
9422,5,3,3950,1,1969,98005,No,No,Regular,Good,No,316.2
9423,3,1,1210,1,1910,98133,No,No,God,Regular,No,309.92
9424,3,1,1890,1,1944,98125,No,No,Regular,Regular,No,203.7
9425,4,2,1690,1,1912,98117,No,No,God,Regular,No,350.0
9426,4,2,2560,1,1960,98003,No,No,God,Regular,No,99.61
9427,3,1,1350,1,1959,98059,No,No,Regular,Regular,No,203.7
9428,4,2,3120,2,2010,98074,No,No,Regular,Good,No,256.41
9429,2,1,1140,1,1952,98125,No,No,Regular,Regular,Yes,286.84
9430,4,1,2230,1,1954,98166,No,Yes,God,Regular,No,159.19
9431,2,1,1050,1,1947,98155,No,No,God,Regular,No,295.24
9432,5,3,4180,2,1979,98027,No,No,God,Regular,No,207.89
9433,3,2,1200,1,1942,98178,No,No,Really Good,Regular,No,226.67
9434,5,2,3320,2,2000,98045,No,No,Regular,Good,No,200.3
9435,3,2,1590,2,1989,98030,No,No,Regular,Regular,No,141.51
9436,3,2,2750,2,1989,98038,No,No,Regular,Good,No,136.36
9437,3,1,1530,1,1975,98155,No,No,Regular,Regular,No,245.42
9438,3,1,1570,1,1948,98116,No,No,Regular,Regular,No,350.32
9440,3,1,1470,1,1946,98106,No,No,Regular,Regular,No,372.07
9441,4,3,3150,2,2001,98075,No,No,Regular,Good,No,215.87
9442,4,2,2380,2,1997,98030,No,No,Regular,Regular,No,147.06
9443,2,2,2000,3,1994,98116,No,Yes,Regular,Regular,No,296.5
9444,2,1,1140,1,1958,98125,No,No,Regular,Regular,No,342.11
9445,3,1,1340,1,1924,98070,No,No,God,Regular,No,221.64
9446,2,1,1450,1,1965,98188,No,No,God,Regular,No,244.83
9447,3,2,2020,2,1987,98003,No,No,Regular,Regular,No,153.42
9448,3,2,1810,2,1992,98003,No,No,Regular,Regular,No,141.99
9449,4,3,3600,2,1959,98004,No,No,God,Good,Yes,471.67
9450,3,2,1260,2,1987,98117,No,No,Regular,Regular,No,238.1
9451,3,2,1560,3,2014,98122,No,No,Regular,Regular,No,320.51
9452,8,4,4020,1,1968,98107,No,No,Regular,Regular,No,223.88
9453,4,3,3150,2,2001,98075,No,No,Regular,Good,No,220.63
9454,4,2,1680,2,2001,98030,No,No,Regular,Regular,No,127.02
9455,2,1,1320,1,1939,98199,No,No,Regular,Regular,No,321.97
9456,3,3,2700,2,1986,98058,No,No,God,Good,No,155.56
9457,1,1,1080,1,1948,98199,No,No,Regular,Regular,No,380.56
9458,4,2,3130,2,1986,98053,No,No,Regular,Good,No,243.61
9459,5,4,4850,2,2001,98023,No,No,Regular,Good,No,117.52
9460,4,1,1220,1,1916,98168,No,No,Really Good,Regular,No,211.48
9461,3,2,1780,2,2004,98029,No,No,Regular,Regular,No,280.34
9462,3,1,1250,1,1961,98059,No,No,God,Regular,No,248.0
9463,2,2,1780,3,2005,98103,No,No,Regular,Regular,No,223.88
9464,4,2,1930,1,1981,98001,No,No,Regular,Regular,No,129.84
9465,4,2,2470,1,1985,98038,No,No,Regular,Regular,No,142.51
9466,2,1,1180,1,1909,98119,No,Yes,Regular,Regular,No,508.47
9467,3,1,2270,1,1946,98115,No,No,God,Regular,No,284.14
9468,4,2,1770,2,2004,98038,No,No,Regular,Regular,No,164.69
9469,4,1,2250,1,1940,98030,No,No,God,Regular,No,155.56
9470,3,2,1540,1,1974,98003,No,No,Regular,Regular,No,181.17
9471,2,1,820,1,1940,98117,No,No,Regular,Regular,No,390.24
9472,2,2,1580,1,2004,98053,No,No,Regular,Regular,No,313.29
9473,4,2,2430,1,1989,98014,No,No,Regular,Regular,No,201.65
9474,5,1,2160,1,1926,98107,No,No,God,Regular,No,356.48
9475,3,1,1770,1,1959,98023,No,No,Regular,Regular,No,121.47
9476,3,3,3580,1,2005,98038,No,No,Regular,Good,No,185.75
9477,3,2,1890,1,1987,98125,No,No,Regular,Regular,No,224.07
9478,3,3,1910,1,1900,98103,No,No,Regular,Good,Yes,445.03
9479,2,1,910,1,1943,98118,No,No,Regular,Regular,No,170.33
9480,3,2,1460,1,1963,98008,No,No,Regular,Regular,No,345.89
9481,3,3,3310,2,2005,98029,No,No,Regular,Good,No,235.65
9482,3,1,1630,1,1970,98032,No,No,Regular,Regular,No,101.23
9483,2,2,2130,1,1972,98199,No,No,Really Good,Regular,No,331.92
9484,3,2,1220,3,2000,98117,No,No,Regular,Regular,No,407.38
9485,4,1,1670,1,1955,98178,No,No,Regular,Regular,No,209.08
9486,4,1,1300,1,1963,98059,No,No,Regular,Regular,No,220.77
9487,4,2,3220,1,1969,98006,No,No,Regular,Good,No,737.58
9488,4,2,2430,1,1963,98007,No,No,Really Good,Regular,No,265.43
9490,5,2,2240,2,1990,98055,No,No,Regular,Regular,No,146.43
9491,2,1,790,2,2003,98119,No,No,Regular,Regular,No,462.03
9492,3,1,1380,1,1948,98155,No,No,God,Regular,No,275.36
9493,4,1,1680,2,1962,98033,No,No,Regular,Regular,No,312.5
9494,4,2,2000,2,1926,98117,No,No,Really Good,Regular,No,201.0
9495,2,1,1680,1,1969,98072,No,No,Regular,Regular,No,183.33
9496,3,2,1960,2,2006,98065,No,No,Regular,Regular,No,206.63
9497,3,1,2590,1,1951,98177,No,No,Regular,Regular,Yes,311.97
9498,4,3,3790,2,2010,98053,No,No,Regular,Good,No,230.87
9499,3,2,2370,3,1982,98074,No,No,God,Regular,No,362.87
9500,4,2,1930,1,1960,98155,No,No,Regular,Regular,No,190.41
9501,6,3,2580,1,1987,98052,No,No,Regular,Regular,No,234.11
9502,2,0,890,1,1934,98045,No,No,Regular,Regular,No,258.43
9503,4,2,2160,1,1978,98125,No,No,Regular,Regular,No,201.39
9504,4,2,1970,2,2007,98038,No,No,Regular,Regular,No,176.4
9505,4,1,1570,1,1981,98052,No,No,Regular,Regular,No,334.39
9507,2,1,1480,1,1940,98146,No,No,God,Regular,No,331.08
9508,4,1,1430,1,1942,98056,No,No,Really Good,Regular,No,185.31
9509,4,2,2720,1,1979,98075,No,No,God,Regular,No,237.13
9510,3,2,2420,1,1964,98058,No,No,God,Regular,No,161.16
9511,3,2,1400,1,1988,98030,No,No,Regular,Regular,No,191.07
9512,4,3,5844,2,2007,98023,No,Yes,Regular,Good,No,218.17
9513,4,1,1840,1,1958,98008,No,No,Regular,Regular,No,219.57
9514,3,2,2530,2,1989,98042,No,No,Regular,Regular,No,150.2
9515,4,2,2810,1,1978,98006,No,No,God,Good,No,289.15
9516,3,1,1020,1,1959,98056,No,No,Really Good,Regular,No,259.8
9517,5,2,2550,1,1967,98056,No,No,Really Good,Regular,No,188.24
9518,1,1,710,1,1939,98133,No,No,Regular,Regular,No,371.83
9519,5,3,5530,1,1969,98072,No,No,Regular,Good,Yes,244.12
9520,4,1,2150,1,1966,98052,No,No,God,Regular,No,255.81
9521,2,1,880,1,1929,98122,No,No,Regular,Regular,No,698.86
9522,3,1,1630,1,1967,98072,No,No,Regular,Regular,No,284.66
9523,3,1,1380,2,1976,98042,No,No,Regular,Regular,No,264.49
9524,4,2,2800,1,1977,98011,No,No,Regular,Regular,No,175.0
9525,4,2,2070,2,1977,98032,No,No,God,Regular,No,135.71
9526,2,1,830,1,1954,98133,No,No,God,Regular,No,340.5
9527,3,2,2770,2,1982,98177,No,No,Regular,Good,No,243.68
9528,4,2,2060,1,1985,98052,No,No,Regular,Regular,No,279.39
9529,3,2,1490,1,1990,98042,No,No,God,Regular,No,174.43
9530,4,2,2120,2,1996,98045,No,No,Regular,Regular,No,212.26
9531,4,2,2810,2,2013,98059,No,No,Regular,Good,No,173.49
9532,4,2,2400,2,1973,98002,No,No,God,Regular,No,114.58
9533,3,2,2460,2,2002,98042,No,No,Regular,Regular,No,123.98
9534,3,1,2030,1,1977,98092,No,No,God,Regular,No,194.58
9535,3,1,880,1,1940,98022,No,No,God,Regular,No,244.32
9536,3,2,1320,1,1920,98144,No,No,God,Regular,No,310.61
9537,4,2,2160,1,1976,98155,No,No,God,Regular,No,203.7
9538,4,3,4190,2,1994,98027,No,No,Regular,Good,No,276.85
9539,4,2,2280,1,1956,98133,No,No,God,Regular,No,219.3
9540,5,2,2590,2,1909,98105,No,No,Regular,Regular,No,371.04
9541,4,2,2770,2,1979,98027,No,No,God,Good,No,297.83
9542,3,1,2145,1,1910,98103,No,No,Really Good,Regular,No,342.19
9543,4,4,4480,2,2003,98030,No,No,Regular,Regular,No,109.38
9544,4,2,1780,2,1991,98198,No,No,Regular,Regular,No,98.31
9545,1,1,720,1,1914,98118,No,No,Regular,Regular,No,263.89
9546,4,2,2050,2,1978,98002,No,No,God,Regular,No,148.78
9547,3,1,2040,1,1940,98177,No,No,Really Good,Regular,No,637.25
9548,2,1,920,1,1919,98118,No,No,Regular,Regular,Yes,453.26
9549,2,1,680,1,1906,98103,No,No,Bad,Regular,No,404.41
9550,3,2,1940,2,1991,98052,No,No,Regular,Regular,No,340.72
9551,4,2,2230,1,1998,98125,No,No,Regular,Regular,No,195.07
9552,5,2,2910,1,1972,98005,No,Yes,Regular,Regular,No,270.79
9553,5,3,5270,2,1977,98040,No,Yes,Regular,Good,Yes,340.61
9554,5,3,2820,1,1906,98118,No,No,Regular,Regular,Yes,144.68
9555,2,1,1790,1,1912,98144,No,No,God,Regular,No,318.44
9556,5,3,2920,2,1953,98105,No,Yes,Regular,Good,Yes,527.4
9557,2,1,840,1,1955,98136,No,No,Regular,Regular,No,476.19
9558,3,1,1820,1,1987,98023,No,No,God,Regular,No,135.71
9559,3,1,1550,1,1949,98125,No,No,Regular,Regular,No,292.26
9560,2,1,1270,1,1923,98118,No,No,God,Regular,No,185.04
9561,4,1,2460,1,1919,98126,No,No,Really Good,Regular,No,274.39
9562,3,2,2110,1,1919,98118,No,No,Really Good,Regular,No,244.64
9563,1,1,920,1,1996,98070,No,No,Regular,Regular,Yes,706.52
9564,3,1,1500,1,1945,98022,No,No,God,Regular,No,171.4
9565,2,2,1440,1,2006,98053,No,No,Regular,Regular,No,317.36
9566,3,1,1610,1,1929,98117,No,No,God,Regular,No,335.4
9567,3,1,1970,1,1966,98032,No,No,God,Regular,No,136.04
9568,3,1,1150,1,1960,98008,No,No,Regular,Regular,No,260.87
9569,2,2,2110,1,1975,98031,No,No,God,Regular,No,180.09
9570,3,2,3580,1,1990,98038,No,No,Regular,Good,No,202.51
9571,3,1,1000,1,1968,98042,No,No,Regular,Regular,Yes,249.0
9572,5,1,1680,1,1929,98155,No,No,Regular,Regular,No,163.1
9573,4,3,3950,2,2003,98004,No,No,Regular,Good,No,450.63
9574,3,1,2390,1,1955,98125,No,No,Regular,Regular,No,165.9
9575,2,1,1820,1,1956,98133,No,No,God,Regular,No,252.75
9576,3,1,1100,1,1957,98118,No,No,God,Regular,No,251.82
9577,6,4,2280,1,1998,98108,No,No,Regular,Regular,No,197.15
9578,4,3,2530,1,1925,98112,No,No,Regular,Regular,Yes,310.65
9579,3,2,1940,1,1975,98034,No,No,Regular,Regular,No,280.93
9580,3,2,1360,1,1983,98003,No,No,God,Regular,No,179.41
9581,3,2,1660,2,1983,98042,No,No,Regular,Regular,No,99.4
9582,2,1,800,1,1906,98107,No,No,Regular,Regular,No,543.75
9583,3,2,2670,1,1987,98074,No,No,Regular,Good,No,240.45
9584,3,2,1720,2,1999,98148,No,No,Regular,Regular,No,197.67
9585,4,2,3550,2,1991,98077,No,No,God,Good,No,205.63
9586,3,1,1370,1,1982,98122,No,No,Really Good,Regular,No,411.13
9587,5,2,2820,2,1979,98029,No,No,Regular,Regular,No,239.36
9588,3,1,1620,1,1954,98117,No,No,Regular,Regular,No,382.72
9589,2,2,1290,1,1956,98108,No,No,Regular,Regular,No,213.18
